timestamp,cycle,temperature,pressure,level,flow,heater_on,pump_on,valve_position,safety_status
2026-08-21 16:29:59,1088,78.28,0.08,99.91,15.07,True,False,20.0,NORMAL
2026-08-21 16:30:00,1089,78.22,0.06,99.83,14.27,True,True,20.0,NORMAL
2026-08-21 16:30:01,1090,78.35,0.04,100.0,15.54,True,False,20.0,NORMAL
2026-08-21 16:30:02,1091,78.47,0.02,99.9,14.74,True,True,20.0,NORMAL
2026-08-21 16:30:03,1092,78.41,0.06,100.0,16.13,True,False,20.0,NORMAL
2026-08-21 16:30:04,1093,78.46,0.07,99.89,14.82,True,True,20.0,NORMAL
2026-08-21 16:30:05,1094,78.42,0.08,100.0,16.44,True,False,20.0,NORMAL
2026-08-21 16:30:06,1095,78.39,0.11,99.86,15.39,True,False,20.0,NORMAL
2026-08-21 16:30:08,1096,78.5,0.11,99.79,14.65,True,True,20.0,NORMAL
2026-08-21 16:30:09,1097,78.36,0.11,100.0,15.75,True,False,20.0,NORMAL
2026-08-21 16:30:10,1098,78.27,0.1,99.88,14.79,True,True,20.0,NORMAL
2026-08-21 16:30:11,1099,78.34,0.08,100.0,16.41,True,False,20.0,NORMAL
2026-08-21 16:30:12,1100,78.37,0.07,99.91,15.11,True,False,20.0,NORMAL
2026-08-21 16:30:13,1101,78.25,0.08,99.79,14.28,True,True,20.0,NORMAL
2026-08-21 16:30:14,1102,78.28,0.09,100.0,15.55,True,False,20.0,NORMAL
2026-08-21 16:30:15,1103,78.16,0.07,99.92,14.46,True,True,20.0,NORMAL
2026-08-21 16:30:16,1104,78.1,0.07,100.0,15.97,True,False,20.0,NORMAL
2026-08-21 16:30:17,1105,78.11,0.09,99.86,14.95,True,True,20.0,NORMAL
2026-08-21 16:30:18,1106,78.1,0.06,100.0,16.13,True,False,20.0,NORMAL
2026-08-21 16:30:19,1107,77.98,0.05,99.94,15.16,True,False,20.0,NORMAL
2026-08-21 16:30:21,1108,78.03,0.04,99.87,14.17,True,True,20.0,NORMAL
2026-08-21 16:30:22,1109,77.95,0.04,100.0,15.59,True,False,20.0,NORMAL
2026-08-21 16:30:23,1110,77.91,0.05,99.93,14.88,True,True,20.0,NORMAL
2026-08-21 16:30:24,1111,77.81,0.05,100.0,16.38,True,False,20.0,NORMAL
2026-08-21 16:30:25,1112,77.9,0.05,99.87,15.2,True,False,20.0,NORMAL
2026-08-21 16:30:26,1113,77.78,0.05,99.81,14.33,True,True,20.0,NORMAL
2026-08-21 16:30:27,1114,77.83,0.06,100.0,15.64,True,False,20.0,NORMAL
2026-08-21 16:30:28,1115,77.97,0.07,99.86,14.4,True,True,20.0,NORMAL
2026-08-21 16:30:29,1116,77.89,0.08,100.0,16.06,True,False,20.0,NORMAL
2026-08-21 16:30:30,1117,77.9,0.06,99.91,14.96,True,True,20.0,NORMAL
2026-08-21 16:30:31,1118,77.79,0.04,100.0,16.23,True,False,20.0,NORMAL
2026-08-21 16:30:32,1119,77.74,0.02,99.91,15.41,True,False,20.0,NORMAL
2026-08-21 16:30:34,1120,77.8,0.03,99.77,14.18,True,True,20.0,NORMAL
2026-08-21 16:30:35,1121,77.76,0.04,100.0,15.68,True,False,20.0,NORMAL
2026-08-21 16:30:36,1122,77.73,0.03,99.87,14.48,True,True,20.0,NORMAL
2026-08-21 16:30:37,1123,77.63,0.05,100.0,15.58,True,False,20.0,NORMAL
2026-08-21 16:30:38,1124,77.6,0.04,99.94,14.48,True,True,20.0,NORMAL
2026-08-21 16:30:39,1125,77.71,0.07,100.0,15.75,True,False,20.0,NORMAL
2026-08-21 16:30:40,1126,77.73,0.08,99.87,14.95,True,True,20.0,NORMAL
2026-08-21 16:30:41,1127,77.61,0.06,100.0,16.17,True,False,20.0,NORMAL
2026-08-21 16:30:42,1128,77.52,0.09,99.86,15.06,True,False,20.0,NORMAL
2026-08-21 16:30:43,1129,77.61,0.11,99.72,14.0,True,True,20.0,NORMAL
2026-08-21 16:30:44,1130,77.72,0.1,99.95,15.19,True,False,20.0,NORMAL
2026-08-21 16:30:45,1131,77.73,0.12,99.88,14.03,True,True,20.0,NORMAL
2026-08-21 16:30:47,1132,77.88,0.09,100.0,15.71,True,False,20.0,NORMAL
2026-08-21 16:30:48,1133,77.97,0.09,99.95,14.7,True,True,20.0,NORMAL
2026-08-21 16:30:49,1134,77.86,0.1,100.0,16.02,True,False,20.0,NORMAL
2026-08-21 16:30:50,1135,77.79,0.09,99.88,14.89,True,True,20.0,NORMAL
2026-08-21 16:30:51,1136,77.7,0.07,100.0,16.22,True,False,20.0,NORMAL
2026-08-21 16:30:52,1137,77.6,0.04,99.87,14.89,True,True,20.0,NORMAL
2026-08-21 16:30:53,1138,77.61,0.05,100.0,16.25,True,False,20.0,NORMAL
2026-08-21 16:30:54,1139,77.51,0.07,99.85,15.5,True,False,20.0,NORMAL
2026-08-21 16:30:55,1140,77.51,0.09,99.71,14.3,True,True,20.0,NORMAL
2026-08-21 16:30:56,1141,77.66,0.08,99.95,15.53,True,False,20.0,NORMAL
2026-08-21 16:30:57,1142,77.66,0.07,99.82,14.72,True,True,20.0,NORMAL
2026-08-21 16:30:58,1143,77.56,0.09,100.0,16.19,True,False,20.0,NORMAL
2026-08-21 16:31:00,1144,77.48,0.1,99.94,15.09,True,False,20.0,NORMAL
2026-08-21 16:31:01,1145,77.55,0.09,99.82,14.4,True,True,20.0,NORMAL
2026-08-21 16:31:02,1146,77.56,0.09,100.0,15.9,True,False,20.0,NORMAL
2026-08-21 16:31:03,1147,77.59,0.07,99.85,14.76,True,True,20.0,NORMAL
2026-08-21 16:31:04,1148,77.52,0.06,100.0,16.06,True,False,20.0,NORMAL
2026-08-21 16:31:05,1149,77.46,0.03,99.95,14.9,True,True,20.0,NORMAL
2026-08-21 16:31:06,1150,77.57,0.03,100.0,16.26,True,False,20.0,NORMAL
2026-08-21 16:31:07,1151,77.64,0.01,99.86,15.47,True,False,20.0,NORMAL
2026-08-21 16:31:08,1152,77.78,0.0,99.77,14.58,True,True,20.0,NORMAL
2026-08-21 16:31:09,1153,77.87,0.03,100.0,16.16,True,False,20.0,NORMAL
2026-08-21 16:31:10,1154,77.74,0.02,99.89,14.96,True,True,20.0,NORMAL
2026-08-21 16:31:11,1155,77.84,0.0,100.0,16.24,True,False,20.0,NORMAL
2026-08-21 16:31:13,1156,77.72,0.0,99.89,15.43,True,False,20.0,NORMAL
2026-08-21 16:31:14,1157,77.76,0.0,99.78,14.48,True,True,20.0,NORMAL
2026-08-21 16:31:15,1158,77.68,0.02,100.0,15.89,True,False,20.0,NORMAL
2026-08-21 16:31:16,1159,77.69,0.0,99.86,14.83,True,True,20.0,NORMAL
2026-08-21 16:31:17,1160,77.7,0.0,100.0,16.2,True,False,20.0,NORMAL
2026-08-21 16:31:18,1161,77.84,0.02,99.89,15.17,True,False,20.0,NORMAL
2026-08-21 16:31:19,1162,77.78,0.01,99.78,14.23,True,True,20.0,NORMAL
2026-08-21 16:31:20,1163,77.92,0.02,100.0,15.54,True,False,20.0,NORMAL
2026-08-21 16:31:21,1164,77.79,0.02,99.91,14.62,True,True,20.0,NORMAL
2026-08-21 16:31:22,1165,77.88,0.02,100.0,15.98,True,False,20.0,NORMAL
2026-08-21 16:31:23,1166,77.86,0.04,99.93,14.79,True,True,20.0,NORMAL
2026-08-21 16:31:24,1167,77.92,0.03,100.0,16.37,True,False,20.0,NORMAL
2026-08-21 16:31:26,1168,78.05,0.03,99.9,15.34,True,False,20.0,NORMAL
2026-08-21 16:31:27,1169,77.96,0.02,99.78,14.43,True,True,20.0,NORMAL
2026-08-21 16:31:28,1170,77.89,0.0,100.0,16.11,True,False,20.0,NORMAL
2026-08-21 16:31:29,1171,77.79,0.01,99.92,15.25,True,False,20.0,NORMAL
2026-08-21 16:31:30,1172,77.71,0.04,99.79,13.99,True,True,20.0,NORMAL
2026-08-21 16:31:31,1173,77.75,0.04,99.99,15.56,True,False,20.0,NORMAL
2026-08-21 16:31:32,1174,77.76,0.03,99.85,14.83,True,True,20.0,NORMAL
2026-08-21 16:31:33,1175,77.86,0.05,100.0,16.13,True,False,20.0,NORMAL
2026-08-21 16:31:34,1176,77.94,0.04,99.86,15.28,True,False,20.0,NORMAL
2026-08-21 16:31:35,1177,77.88,0.03,99.72,14.6,True,True,20.0,NORMAL
2026-08-21 16:31:36,1178,77.98,0.01,99.98,16.03,True,False,20.0,NORMAL
2026-08-21 16:31:37,1179,78.09,0.0,99.93,14.81,True,True,20.0,NORMAL
2026-08-21 16:31:38,1180,78.2,0.0,100.0,16.07,True,False,20.0,NORMAL
2026-08-21 16:31:40,1181,78.14,0.0,99.86,15.21,True,False,20.0,NORMAL
2026-08-21 16:31:41,1182,78.28,0.0,99.76,14.22,True,True,20.0,NORMAL
2026-08-21 16:31:42,1183,78.22,0.01,100.0,15.52,True,False,20.0,NORMAL
2026-08-21 16:31:43,1184,78.34,0.04,99.86,14.61,True,True,20.0,NORMAL
2026-08-21 16:31:44,1185,78.24,0.04,100.0,15.97,True,False,20.0,NORMAL
2026-08-21 16:31:45,1186,78.17,0.05,99.87,15.0,True,False,20.0,NORMAL
2026-08-21 16:31:46,1187,78.09,0.04,99.76,14.11,True,True,20.0,NORMAL
2026-08-21 16:31:47,1188,78.19,0.07,100.0,15.79,True,False,20.0,NORMAL
2026-08-21 16:31:48,1189,78.25,0.05,99.94,14.93,True,True,20.0,NORMAL
2026-08-21 16:31:49,1190,78.3,0.05,100.0,16.45,True,False,20.0,NORMAL
2026-08-21 16:31:51,1191,78.34,0.06,99.88,15.5,True,False,20.0,NORMAL
2026-08-21 16:31:52,1192,78.23,0.04,99.83,14.78,True,True,20.0,NORMAL
2026-08-21 16:31:53,1193,78.35,0.07,100.0,16.38,True,False,20.0,NORMAL
2026-08-21 16:31:54,1194,78.43,0.09,99.86,15.11,True,False,20.0,NORMAL
2026-08-21 16:31:55,1195,78.41,0.11,99.81,14.08,True,True,20.0,NORMAL
2026-08-21 16:31:56,1196,78.53,0.1,100.0,15.29,True,False,20.0,NORMAL
2026-08-21 16:31:57,1197,78.38,0.1,99.87,14.05,True,True,20.0,NORMAL
2026-08-21 16:31:58,1198,78.48,0.12,100.0,15.7,True,False,20.0,NORMAL
2026-08-21 16:31:59,1199,78.57,0.11,99.94,14.54,True,True,20.0,NORMAL
2026-08-21 16:32:00,1200,78.53,0.14,100.0,16.19,True,False,20.0,NORMAL
2026-08-21 16:32:01,1201,78.43,0.14,99.91,15.24,True,False,20.0,NORMAL
2026-08-21 16:32:03,1202,78.36,0.11,99.8,14.14,True,True,20.0,NORMAL
2026-08-21 16:32:04,1203,78.25,0.09,100.0,15.54,True,False,20.0,NORMAL
2026-08-21 16:32:05,1204,78.24,0.1,99.91,14.3,True,True,20.0,NORMAL
2026-08-21 16:32:06,1205,78.3,0.11,100.0,15.62,True,False,20.0,NORMAL
2026-08-21 16:32:07,1206,78.23,0.1,99.9,14.37,True,True,20.0,NORMAL
2026-08-21 16:32:08,1207,78.26,0.1,100.0,16.0,True,False,20.0,NORMAL
2026-08-21 16:32:09,1208,78.13,0.09,99.95,15.03,True,False,20.0,NORMAL
2026-08-21 16:32:10,1209,78.16,0.06,99.84,13.95,True,True,20.0,NORMAL
2026-08-21 16:32:11,1210,78.25,0.05,100.0,15.25,True,False,20.0,NORMAL
2026-08-21 16:32:12,1211,78.17,0.05,99.94,14.21,True,True,20.0,NORMAL
2026-08-21 16:32:13,1212,78.14,0.07,100.0,15.49,True,False,20.0,NORMAL
2026-08-21 16:32:15,1213,78.02,0.06,99.88,14.31,True,True,20.0,NORMAL
2026-08-21 16:32:16,1214,78.08,0.03,100.0,15.93,True,False,20.0,NORMAL
2026-08-21 16:32:17,1215,77.97,0.01,99.86,15.07,True,False,20.0,NORMAL
2026-08-21 16:32:18,1216,77.85,0.01,99.76,13.91,True,True,20.0,NORMAL
2026-08-21 16:32:19,1217,77.73,0.01,99.96,15.15,True,False,20.0,NORMAL
2026-08-21 16:32:20,1218,77.78,0.04,99.86,14.45,True,True,20.0,NORMAL
2026-08-21 16:32:21,1219,77.89,0.06,100.0,15.81,True,False,20.0,NORMAL
2026-08-21 16:32:22,1220,77.78,0.06,99.86,14.52,True,True,20.0,NORMAL
2026-08-21 16:32:23,1221,77.71,0.04,100.0,15.97,True,False,20.0,NORMAL
2026-08-21 16:32:24,1222,77.62,0.04,99.95,15.2,True,False,20.0,NORMAL
2026-08-21 16:32:25,1223,77.6,0.05,99.89,14.15,True,True,20.0,NORMAL
2026-08-21 16:32:26,1224,77.47,0.04,100.0,15.32,True,False,20.0,NORMAL
2026-08-21 16:32:28,1225,77.33,0.03,99.88,14.25,True,True,20.0,NORMAL
2026-08-21 16:32:29,1226,77.2,0.05,100.0,15.97,True,False,20.0,NORMAL
2026-08-21 16:32:30,1227,77.07,0.04,99.88,15.15,True,False,20.0,NORMAL
2026-08-21 16:32:31,1228,77.01,0.03,99.8,14.42,True,True,20.0,NORMAL
2026-08-21 16:32:32,1229,76.94,0.02,100.0,15.66,True,False,20.0,NORMAL
2026-08-21 16:32:33,1230,77.05,0.01,99.87,14.6,True,True,20.0,NORMAL
2026-08-21 16:32:34,1231,77.08,0.0,100.0,15.94,True,False,20.0,NORMAL
2026-08-21 16:32:35,1232,77.18,0.0,99.9,15.14,True,False,20.0,NORMAL
2026-08-21 16:32:36,1233,77.23,0.0,99.8,14.48,True,True,20.0,NORMAL
2026-08-21 16:32:37,1234,77.22,0.03,100.0,15.91,True,False,20.0,NORMAL
2026-08-21 16:32:38,1235,77.35,0.02,99.89,14.86,True,True,20.0,NORMAL
2026-08-21 16:32:40,1236,77.43,0.0,100.0,16.08,True,False,20.0,NORMAL
2026-08-21 16:32:41,1237,77.54,0.0,99.86,15.1,True,False,20.0,NORMAL
2026-08-21 16:32:42,1238,77.57,0.0,99.74,14.41,True,True,20.0,NORMAL
2026-08-21 16:32:43,1239,77.49,0.01,99.98,15.8,True,False,20.0,NORMAL
2026-08-21 16:32:44,1240,77.39,0.03,99.92,14.87,True,True,20.0,NORMAL
2026-08-21 16:32:45,1241,77.31,0.03,100.0,16.45,True,False,20.0,NORMAL
2026-08-21 16:32:46,1242,77.23,0.0,99.95,15.63,True,False,20.0,NORMAL
2026-08-21 16:32:47,1243,77.25,0.01,99.81,14.85,True,True,20.0,NORMAL
2026-08-21 16:32:48,1244,77.12,0.03,100.0,16.52,True,False,20.0,NORMAL
2026-08-21 16:32:49,1245,77.15,0.04,99.9,15.5,True,False,20.0,NORMAL
2026-08-21 16:32:50,1246,77.31,0.03,99.83,14.33,True,True,20.0,NORMAL
2026-08-21 16:32:52,1247,77.28,0.01,100.0,15.73,True,False,20.0,NORMAL
2026-08-21 16:32:53,1248,77.16,0.02,99.91,14.57,True,True,20.0,NORMAL
2026-08-21 16:32:54,1249,77.08,0.05,100.0,16.17,True,False,20.0,NORMAL
2026-08-21 16:32:55,1250,77.09,0.07,99.92,15.31,True,False,20.0,NORMAL
2026-08-21 16:32:56,1251,77.05,0.08,99.85,14.35,True,True,20.0,NORMAL
2026-08-21 16:32:57,1252,76.99,0.09,100.0,16.04,True,False,20.0,NORMAL
2026-08-21 16:32:58,1253,76.99,0.11,99.93,14.94,True,True,20.0,NORMAL
2026-08-21 16:32:59,1254,76.99,0.08,100.0,16.42,True,False,20.0,NORMAL
2026-08-21 16:33:00,1255,76.99,0.08,99.87,15.6,True,False,20.0,NORMAL
2026-08-21 16:33:01,1256,77.08,0.07,99.77,14.46,True,True,20.0,NORMAL
2026-08-21 16:33:02,1257,76.96,0.06,100.0,15.96,True,False,20.0,NORMAL
2026-08-21 16:33:04,1258,77.11,0.07,99.88,14.97,True,True,20.0,NORMAL
2026-08-21 16:33:05,1259,77.02,0.09,100.0,16.24,True,False,20.0,NORMAL
2026-08-21 16:33:06,1260,77.01,0.11,99.92,14.96,True,True,20.0,NORMAL
2026-08-21 16:33:07,1261,77.09,0.09,100.0,16.27,True,False,20.0,NORMAL
2026-08-21 16:33:08,1262,77.04,0.09,99.88,15.14,True,False,20.0,NORMAL
2026-08-21 16:33:09,1263,76.99,0.1,99.78,14.43,True,True,20.0,NORMAL
2026-08-21 16:33:10,1264,76.96,0.07,100.0,15.98,True,False,20.0,NORMAL
2026-08-21 16:33:11,1265,77.1,0.06,99.93,14.84,True,True,20.0,NORMAL
2026-08-21 16:33:12,1266,77.17,0.09,100.0,16.03,True,False,20.0,NORMAL
2026-08-21 16:33:13,1267,77.26,0.11,99.91,15.06,True,False,20.0,NORMAL
2026-08-21 16:33:14,1268,77.15,0.09,99.77,14.13,True,True,20.0,NORMAL
2026-08-21 16:33:16,1269,77.05,0.1,100.0,15.47,True,False,20.0,NORMAL
2026-08-21 16:33:17,1270,77.16,0.1,99.9,14.63,True,True,20.0,NORMAL
2026-08-21 16:33:18,1271,77.22,0.11,100.0,16.11,True,False,20.0,NORMAL
2026-08-21 16:33:19,1272,77.21,0.09,99.94,15.02,True,False,20.0,NORMAL
2026-08-21 16:33:20,1273,77.16,0.11,99.82,13.81,True,True,20.0,NORMAL
2026-08-21 16:33:21,1274,77.05,0.11,100.0,15.02,True,False,20.0,NORMAL
2026-08-21 16:33:22,1275,77.18,0.1,99.89,14.33,True,True,20.0,NORMAL
2026-08-21 16:33:23,1276,77.08,0.08,100.0,15.83,True,False,20.0,NORMAL
2026-08-21 16:33:24,1277,77.18,0.1,99.94,14.69,True,True,20.0,NORMAL
2026-08-21 16:33:25,1278,77.05,0.07,100.0,15.81,True,False,20.0,NORMAL
2026-08-21 16:33:26,1279,77.01,0.08,99.91,15.01,True,False,20.0,NORMAL
2026-08-21 16:33:28,1280,76.94,0.05,99.79,14.33,True,True,20.0,NORMAL
2026-08-21 16:33:29,1281,77.07,0.04,100.0,16.0,True,False,20.0,NORMAL
2026-08-21 16:33:30,1282,77.16,0.06,99.86,14.81,True,True,20.0,NORMAL
2026-08-21 16:33:31,1283,77.22,0.04,100.0,16.38,True,False,20.0,NORMAL
2026-08-21 16:33:32,1284,77.24,0.04,99.93,15.06,True,False,20.0,NORMAL
2026-08-21 16:33:33,1285,77.27,0.06,99.82,13.9,True,True,20.0,NORMAL
2026-08-21 16:33:34,1286,77.31,0.08,100.0,15.42,True,False,20.0,NORMAL
2026-08-21 16:33:35,1287,77.39,0.07,99.94,14.2,True,True,20.0,NORMAL
2026-08-21 16:33:36,1288,77.31,0.05,100.0,15.6,True,False,20.0,NORMAL
2026-08-21 16:33:37,1289,77.38,0.07,99.86,14.56,True,True,20.0,NORMAL
2026-08-21 16:33:38,1290,77.53,0.04,100.0,16.17,True,False,20.0,NORMAL
2026-08-21 16:33:40,1291,77.47,0.04,99.89,15.13,True,False,20.0,NORMAL
2026-08-21 16:33:41,1292,77.37,0.05,99.76,14.34,True,True,20.0,NORMAL
2026-08-21 16:33:42,1293,77.32,0.08,100.0,15.78,True,False,20.0,NORMAL
2026-08-21 16:33:43,1294,77.48,0.08,99.86,14.85,True,True,20.0,NORMAL
2026-08-21 16:33:44,1295,77.52,0.09,100.0,16.22,True,False,20.0,NORMAL
2026-08-21 16:33:45,1296,77.55,0.07,99.95,14.97,True,True,20.0,NORMAL
2026-08-21 16:33:46,1297,77.63,0.1,100.0,16.61,True,False,20.0,NORMAL
2026-08-21 16:33:47,1298,77.59,0.09,99.9,15.5,True,False,20.0,NORMAL
2026-08-21 16:33:48,1299,77.52,0.09,99.81,14.42,True,True,20.0,NORMAL
2026-08-21 16:33:49,1300,77.55,0.07,100.0,15.78,True,False,20.0,NORMAL
2026-08-21 16:33:50,1301,77.69,0.07,99.94,15.02,True,False,20.0,NORMAL
2026-08-21 16:33:52,1302,77.77,0.05,99.85,13.99,True,True,20.0,NORMAL
2026-08-21 16:33:53,1303,77.69,0.05,100.0,15.62,True,False,20.0,NORMAL
2026-08-21 16:33:54,1304,77.8,0.05,99.86,14.55,True,True,20.0,NORMAL
2026-08-21 16:33:55,1305,77.68,0.06,100.0,15.86,True,False,20.0,NORMAL
2026-08-21 16:33:56,1306,77.83,0.08,99.87,15.08,True,False,20.0,NORMAL
2026-08-21 16:33:57,1307,77.85,0.07,99.77,13.87,True,True,20.0,NORMAL
2026-08-21 16:33:58,1308,77.86,0.05,100.0,15.12,True,False,20.0,NORMAL
2026-08-21 16:33:59,1309,77.91,0.07,99.9,14.04,True,True,20.0,NORMAL
2026-08-21 16:34:00,1310,77.82,0.1,100.0,15.29,True,False,20.0,NORMAL
2026-08-21 16:34:01,1311,77.71,0.1,99.94,14.42,True,True,20.0,NORMAL
2026-08-21 16:34:02,1312,77.83,0.07,100.0,15.91,True,False,20.0,NORMAL
2026-08-21 16:34:04,1313,77.83,0.09,99.88,14.75,True,True,20.0,NORMAL
2026-08-21 16:34:05,1314,77.95,0.09,100.0,16.14,True,False,20.0,NORMAL
2026-08-21 16:34:06,1315,77.96,0.07,99.91,15.14,True,False,20.0,NORMAL
2026-08-21 16:34:07,1316,78.09,0.08,99.85,14.44,True,True,20.0,NORMAL
2026-08-21 16:34:08,1317,78.09,0.07,100.0,16.03,True,False,20.0,NORMAL
2026-08-21 16:34:09,1318,77.95,0.08,99.9,15.23,True,False,20.0,NORMAL
2026-08-21 16:34:10,1319,77.91,0.1,99.78,13.98,True,True,20.0,NORMAL
2026-08-21 16:34:11,1320,77.94,0.09,100.0,15.43,True,False,20.0,NORMAL
2026-08-21 16:34:12,1321,77.8,0.08,99.94,14.46,True,True,20.0,NORMAL
2026-08-21 16:34:13,1322,77.8,0.07,100.0,16.02,True,False,20.0,NORMAL
2026-08-21 16:34:14,1323,77.76,0.05,99.94,15.1,True,False,20.0,NORMAL
2026-08-21 16:34:16,1324,77.74,0.06,99.82,14.14,True,True,20.0,NORMAL
2026-08-21 16:34:17,1325,77.86,0.06,100.0,15.45,True,False,20.0,NORMAL
2026-08-21 16:34:18,1326,77.85,0.05,99.95,14.72,True,True,20.0,NORMAL
2026-08-21 16:34:19,1327,77.87,0.07,100.0,16.05,True,False,20.0,NORMAL
2026-08-21 16:34:20,1328,77.93,0.1,99.92,15.15,True,False,20.0,NORMAL
2026-08-21 16:34:21,1329,78.07,0.1,99.79,13.9,True,True,20.0,NORMAL
2026-08-21 16:34:22,1330,78.17,0.08,100.0,15.41,True,False,20.0,NORMAL
2026-08-21 16:34:23,1331,78.29,0.07,99.89,14.32,True,True,20.0,NORMAL
2026-08-21 16:34:24,1332,78.24,0.05,100.0,15.67,True,False,20.0,NORMAL
2026-08-21 16:34:25,1333,78.1,0.07,99.85,14.73,True,True,20.0,NORMAL
2026-08-21 16:34:26,1334,78.05,0.06,100.0,16.07,True,False,20.0,NORMAL
2026-08-21 16:34:28,1335,78.2,0.07,99.85,14.98,True,True,20.0,NORMAL
2026-08-21 16:34:29,1336,78.29,0.06,100.0,16.07,True,False,20.0,NORMAL
2026-08-21 16:34:30,1337,78.3,0.1,99.91,15.29,True,False,20.0,NORMAL
2026-08-21 16:34:31,1338,78.28,0.08,99.78,14.25,True,True,20.0,NORMAL
2026-08-21 16:34:32,1339,78.24,0.06,100.0,15.94,True,False,20.0,NORMAL
2026-08-21 16:34:33,1340,78.18,0.03,99.92,15.03,True,False,20.0,NORMAL
2026-08-21 16:34:34,1341,78.31,0.05,99.83,13.96,True,True,20.0,NORMAL
2026-08-21 16:34:35,1342,78.17,0.06,100.0,15.31,True,False,20.0,NORMAL
2026-08-21 16:34:36,1343,78.09,0.06,99.95,14.09,True,True,20.0,NORMAL
2026-08-21 16:34:37,1344,78.18,0.06,100.0,15.72,True,False,20.0,NORMAL
2026-08-21 16:34:39,1345,78.29,0.08,99.93,14.73,True,True,20.0,NORMAL
2026-08-21 16:34:40,1346,78.16,0.09,100.0,16.14,True,False,20.0,NORMAL
2026-08-21 16:34:41,1347,78.09,0.1,99.95,15.33,True,False,20.0,NORMAL
2026-08-21 16:34:42,1348,77.95,0.12,99.85,14.09,True,True,20.0,NORMAL
2026-08-21 16:34:43,1349,78.08,0.13,100.0,15.38,True,False,20.0,NORMAL
2026-08-21 16:34:44,1350,78.05,0.14,99.89,14.17,True,True,20.0,NORMAL
2026-08-21 16:34:45,1351,78.01,0.15,100.0,15.52,True,False,20.0,NORMAL
2026-08-21 16:34:46,1352,78.16,0.14,99.87,14.66,True,True,20.0,NORMAL
2026-08-21 16:34:47,1353,78.08,0.13,100.0,16.25,True,False,20.0,NORMAL
2026-08-21 16:34:48,1354,78.13,0.16,99.92,15.36,True,False,20.0,NORMAL
2026-08-21 16:34:49,1355,78.0,0.16,99.83,14.42,True,True,20.0,NORMAL
2026-08-21 16:34:51,1356,78.09,0.12,100.0,15.61,True,False,20.0,NORMAL
2026-08-21 16:34:52,1357,78.13,0.13,99.93,14.67,True,True,20.0,NORMAL
2026-08-21 16:34:53,1358,78.02,0.13,100.0,15.83,True,False,20.0,NORMAL
2026-08-21 16:34:54,1359,78.07,0.11,99.92,14.71,True,True,20.0,NORMAL
2026-08-21 16:34:55,1360,77.95,0.09,100.0,16.13,True,False,20.0,NORMAL
2026-08-21 16:34:56,1361,78.06,0.07,99.91,14.98,True,True,20.0,NORMAL
2026-08-21 16:34:57,1362,78.18,0.05,100.0,16.37,True,False,20.0,NORMAL
2026-08-21 16:34:58,1363,78.23,0.04,99.89,15.34,True,False,20.0,NORMAL
2026-08-21 16:34:59,1364,78.09,0.07,99.79,14.15,True,True,20.0,NORMAL
2026-08-21 16:35:00,1365,77.95,0.08,100.0,15.46,True,False,20.0,NORMAL
2026-08-21 16:35:01,1366,78.08,0.08,99.89,14.3,True,True,20.0,NORMAL
2026-08-21 16:35:03,1367,77.95,0.07,100.0,15.76,True,False,20.0,NORMAL
2026-08-21 16:35:04,1368,78.03,0.06,99.95,14.84,True,True,20.0,NORMAL
2026-08-21 16:35:05,1369,77.98,0.07,100.0,16.36,True,False,20.0,NORMAL
2026-08-21 16:35:06,1370,77.91,0.05,99.85,15.3,True,False,20.0,NORMAL
2026-08-21 16:35:07,1371,77.89,0.04,99.77,14.48,True,True,20.0,NORMAL
2026-08-21 16:35:08,1372,77.9,0.02,100.0,16.02,True,False,20.0,NORMAL
2026-08-21 16:35:09,1373,78.05,0.04,99.89,15.22,True,False,20.0,NORMAL
2026-08-21 16:35:10,1374,78.08,0.05,99.81,14.0,True,True,20.0,NORMAL
2026-08-21 16:35:11,1375,78.04,0.03,100.0,15.3,True,False,20.0,NORMAL
2026-08-21 16:35:12,1376,78.09,0.02,99.91,14.05,True,True,20.0,NORMAL
2026-08-21 16:35:13,1377,78.13,0.03,100.0,15.58,True,False,20.0,NORMAL
2026-08-21 16:35:15,1378,78.03,0.05,99.91,14.86,True,True,20.0,NORMAL
2026-08-21 16:35:16,1379,78.04,0.07,100.0,16.49,True,False,20.0,NORMAL
2026-08-21 16:35:17,1380,78.06,0.05,99.91,15.41,True,False,20.0,NORMAL
2026-08-21 16:35:18,1381,78.04,0.04,99.85,14.52,True,True,20.0,NORMAL
2026-08-21 16:35:19,1382,78.01,0.05,100.0,16.14,True,False,20.0,NORMAL
2026-08-21 16:35:20,1383,78.13,0.07,99.94,15.29,True,False,20.0,NORMAL
2026-08-21 16:35:21,1384,78.15,0.08,99.87,14.61,True,True,20.0,NORMAL
2026-08-21 16:35:22,1385,78.02,0.06,100.0,15.99,True,False,20.0,NORMAL
2026-08-21 16:35:23,1386,78.0,0.06,99.86,14.97,True,True,20.0,NORMAL
2026-08-21 16:35:24,1387,78.14,0.09,100.0,16.51,True,False,20.0,NORMAL
2026-08-21 16:35:25,1388,78.25,0.11,99.86,15.18,True,False,20.0,NORMAL
2026-08-21 16:35:27,1389,78.16,0.11,99.77,13.99,True,True,20.0,NORMAL
2026-08-21 16:35:28,1390,78.16,0.13,100.0,15.51,True,False,20.0,NORMAL
